id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
FOODS_1_001_TX_2_validation,0.3865004088758517,0.3873981814926968,0.43459709114635653,0.4303879680997752,0.5567818044531787,0.20703475083058523,0.4705751306881261,0.729431643315523,0.7108245683728733,0.6350952847049017,0.2048947652098415,0.5493550972768286,0.8897789939750276,1.1815278547820032,0.6070519762263316,0.49995791778189735,0.5105605131287102,0.47777653374765044,0.5230403601709098,0.5756096901207458,0.612673347433481,0.4843935978875814,0.42041232231544023,0.4267973451466654,0.41366559892165305,0.4260220975242889,0.5504409332278434,0.6196817237948916
FOODS_1_002_TX_2_validation,0.102092264812405,0.08238565378544863,0.09044760678622371,0.1051237763341428,0.13679590215867135,0.10715020842771251,0.13998756589808417,0.1487178534880493,0.13479019510188917,0.12049141451772491,0.1043725436571909,0.1831488148644455,0.23480809309160558,0.09834755474886663,0.17264415420020782,0.12358567820505127,0.13371060013087632,0.14971714519567952,0.2113119396426858,0.2312420997312736,0.222179932276955,0.174749823883347,0.1453737542894874,0.15585253963579512,0.15698024830922003,0.1717572841109428,0.22152929908412147,0.20576685444345688
FOODS_1_003_TX_2_validation,0.31440251665809876,0.30925232569153893,0.3279698357225309,0.41258964314275837,0.3996216342448655,0.2937450877543772,0.3166113766482621,0.34671045181577476,0.3646454275982358,0.4215398528806118,0.7242719869638202,0.429480310104272,0.5018776603108257,0.22693453305519204,0.4216818598975012,0.4350636001321941,0.4731437080049448,0.45578597105573154,0.5307599067226829,0.5409729809395569,0.5778808448292008,0.491998178589304,0.4710523769098274,0.5216418951419991,0.47400105845379287,0.5305444427970328,0.514253573809825,0.5419805264152919
FOODS_1_004_TX_2_validation,0.039289813827518574,0.04715733253980158,0.0505629004333232,0.03282416829807671,0.03166775544431025,0.013855645738964027,0.025064374033209158,0.21643058900873213,0.2053185423005946,0.21584543766662506,0.19638172812515478,0.22850650748285273,0.23671328122683694,0.4455124855812482,0.2048463560007381,0.20684319103141735,0.2152349398128254,0.2291992017008149,0.22421946373509988,0.2354517635356643,0.31796563709739706,0.28954845186369493,0.29968983059708965,0.28122288736165907,0.29724171743896693,0.2893636364177881,0.27855544921435,0.25944676922809057
FOODS_1_005_TX_2_validation,0.89594960509033,0.9580778480186153,1.0166834498030732,1.161703902816243,1.2362557195060389,0.8799728946198602,0.6959965236877559,0.6747381782580095,0.8011162859597609,0.692436710464784,0.8150701883359045,0.8593475525625229,1.0338641241763655,1.2770187141898646,0.877993331605118,0.8242579803567477,0.9359389352410167,0.9528317274725726,1.0941673429420535,1.115495720957434,1.1229027767564455,0.8755218766978936,0.8569732559838205,0.843471798019795,0.9341330235742182,0.9923860168213671,1.0735013100317305,1.0171364606017126
FOODS_1_006_TX_2_validation,0.5193486965259803,0.4793788013791608,0.5173553061918771,0.5730915051169515,0.6600153257686899,0.30719065731994794,0.30510580106847096,0.6557797884341063,0.5836865076442388,0.529507522984552,0.540526791823651,0.5897512298899766,0.6480417282840427,0.3374904939230676,0.5905494293305668,0.6137443128476919,0.5733562740341805,0.5814058753459365,0.600302965364729,0.6843295008578512,0.6315663863652304,0.6045836236441007,0.5753769439138547,0.5884777822037004,0.5597259392788946,0.6723019064694841,0.6013402903266283,0.5645789259100574
FOODS_1_008_TX_2_validation,0.24939384222978314,0.22790692538251678,0.21411055988845323,0.17034741586697072,0.22828416421700704,0.09806073329199842,0.17357097060890297,0.23220067595073354,0.20792383572111836,0.18991691893543491,0.12132775090372078,0.19155305436133838,0.3543671978069555,0.0899831324587831,0.18840931709825834,0.20800125132867064,0.1849641485037026,0.19009261843579292,0.211006305762881,0.28358091857502965,0.22849315676308743,0.19745493100009204,0.17921552667813118,0.18391634932820353,0.1895488105634147,0.22360945889138406,0.2555406128118708,0.2585817501948086
FOODS_1_009_TX_2_validation,0.04312884255379081,0.043241250121948516,0.048620296326412515,0.03290916149099772,0.03380297924863777,0.012409994195654488,0.25165005951114533,0.3793864990667031,0.35937694026377326,0.3378196392575575,0.24298542554676558,0.3378090678981445,0.5172466024661516,1.3989278806261358,0.36775554703903823,0.3448094495385315,0.30718265336841916,0.3291277910418869,0.37404463383915465,0.40587705732493023,0.6345832540609213,0.39868489080783154,0.2951089859405131,0.2991866682299014,0.2924286730532402,0.320245860287622,0.4161108450019994,0.4770485943321575
FOODS_1_010_TX_2_validation,0.4936999935934758,0.4774421916567034,0.5938642645171242,0.6373628886813791,0.682587544944018,0.19182607329479767,0.29393326140348774,0.4006686260278463,0.43654768870859095,0.45342833874235156,0.2065425357484136,0.44576023370364437,0.4147941801489771,0.13021076007237148,0.2936668698771353,0.3291103114690632,0.3672482795458808,0.3945633420519094,0.5461532754110477,0.42474964581743335,0.48058205961901096,0.3466249327154347,0.3538197151776787,0.38097357652079633,0.4101434054868272,0.5056795531236697,0.4984514598759392,0.44308102815122064
FOODS_1_011_TX_2_validation,0.31308333839535374,0.2871689777787492,0.31707704440216483,0.32191971516045,0.5214095187518857,0.20679423987018164,0.8127215006058404,0.33776187921287976,0.2897825948377163,0.24514354745484906,1.505856674483137,0.38967890778589964,0.2757907907325393,0.2724094984366121,0.31475979489364114,0.27148176810869384,0.2893492005266756,0.37967928888041563,0.39654625057418363,0.2789307946899919,0.27575094266097866,0.3660478909364797,0.3059007086177683,0.30907846585272447,0.27814296607765876,0.4311167283140477,0.2309335916259221,0.24610928114302155
