id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
FOODS_1_001_TX_2_validation,0.4454182091392901,0.4144844438536794,0.4028501836540559,0.484041140499112,0.5319692430566468,0.2561999536855278,0.4940774934118729,0.6193584288074235,0.6436965999875986,0.558556412607895,0.19247995265433274,0.5148703247474229,0.7707235951395297,1.1833104773640037,0.5489902211732716,0.45745451479942445,0.46573628121256316,0.5132863861090644,0.5393977266498542,0.6098831834949514,0.6191374003584842,0.46749613539652585,0.39701544166380537,0.40276653954025415,0.42536786750585615,0.4733733598568068,0.5971324490901129,0.6497624286666359
FOODS_1_002_TX_2_validation,0.12350325298542628,0.11641196832920456,0.11092808216401626,0.12371133016989216,0.14472581913380897,0.1282173734260711,0.0747660510213509,0.15111513539631227,0.13657242039289524,0.12626236671236024,0.1049631113652484,0.18053135016428498,0.23487759088512478,0.07709095469140514,0.16213511982238651,0.11783606902780269,0.125160951970577,0.12517901085607047,0.17486533574242996,0.22754861718421365,0.21385250184692012,0.19218858569247874,0.16699971007105407,0.171804012528318,0.17604733807963913,0.18645137079433086,0.23627499601316476,0.21194470452342373
FOODS_1_003_TX_2_validation,0.36951492670006303,0.37782434273041476,0.3618144494524479,0.37999381622590256,0.37143912511129024,0.23630085333605017,0.29933016395177553,0.365713901719901,0.3618284576702062,0.4178277743371138,0.9928155990377349,0.44828412585687705,0.4658677053198862,0.30096755895521576,0.4415966777019098,0.43108568925529756,0.48243812527037,0.4580421373465632,0.5053995513797538,0.5380161298029198,0.5884980869992117,0.5033511507009809,0.4649541153605671,0.46508755314849937,0.46465733209088533,0.5098361322813623,0.5053814497447926,0.5580535861714684
FOODS_1_004_TX_2_validation,0.02261509473870238,0.02612034784303857,0.022560238099019022,0.023674017918075274,0.02024510796628481,0.017666328306499026,0.018162015691744516,0.1268828995589435,0.1427314004568097,0.14551524070976754,0.19289683856548803,0.19673004426844928,0.19792537950884595,0.23941592675866194,0.2318606933186389,0.2161948326985868,0.23692298603353382,0.24577284461068982,0.2479270284569386,0.2478863467023264,0.24521559076737506,0.1581446641184896,0.1424281285355835,0.19004234552584376,0.20002093601521886,0.20106927716554004,0.1940113870237704,0.19888648293623148
FOODS_1_005_TX_2_validation,0.9533433491985965,0.9636282321368367,1.061989046525854,1.086181722993008,1.2876358988654415,1.1213505014146166,0.6835428999651572,0.7758757086710643,0.8090063820396931,0.82284535409351,1.0319706166361886,1.0371723490446425,1.0922774234461374,1.3874228297980287,0.9868412086293692,0.9334303739421261,1.0148118475595198,1.0420333168442664,1.0625429226799605,1.033829661805242,1.1346522117371358,0.8859813611476779,0.8048891861411908,0.9103926901611858,0.9165407783568529,1.1254322909341101,1.0443326443182062,1.007474505289141
FOODS_1_006_TX_2_validation,0.5013366106748607,0.4774088391784904,0.47574164523856854,0.5162214231769833,0.6357049948272837,0.369354065596079,0.2219072233298715,0.5788316403813776,0.5494586432879585,0.5407646726563035,0.6145580668805595,0.5989417185903974,0.7338960717376233,0.3408013455484612,0.6129284519641096,0.6035949693330397,0.5881541398882659,0.6019417657819163,0.6779901740948411,0.7734628579288972,0.7111180263221518,0.6147977791037915,0.5438611453261208,0.5622774499996566,0.5593488767038854,0.6889634324871764,0.6848671626195915,0.5415524393446537
FOODS_1_008_TX_2_validation,0.24861758840726222,0.24505947191242183,0.2120366209227671,0.17487656681807612,0.20487862774964277,0.1005354894164543,0.12044276501264717,0.19550011496008401,0.1753995826428763,0.1806063176313893,0.09875037640298348,0.16519176984014128,0.28072585722962873,0.07828513372159449,0.159635867350443,0.20295548435542532,0.1813711235725227,0.17711283721682036,0.19958085432765982,0.2798765892200382,0.21488091966276276,0.2198830716523794,0.22574411077510131,0.22483391653604498,0.2156682042725981,0.2304062097261354,0.28223847706163285,0.2682992002480013
FOODS_1_009_TX_2_validation,0.03778083872840808,0.03526966865250057,0.03251042013621315,0.02714168345090001,0.0262468442770638,0.007071385758219956,0.39530249492944197,0.5750004103103287,0.5352128689964206,0.5127948067731861,0.4865941783934567,0.5914708391283,0.7640517654291212,2.012056216514525,0.6406545209911247,0.4098493543047799,0.4057727561854275,0.3115333105728859,0.3821205608486957,0.5308728616270446,0.6606997781137729,0.3632319012947672,0.3146815015959701,0.3214287013212548,0.3044343195790865,0.33110526958653796,0.5442268642946937,0.6006706773645842
FOODS_1_010_TX_2_validation,0.4894053402177888,0.48096551938252136,0.4892627006855325,0.4851618518616161,0.5819709411756975,0.2858100611869917,0.3628762290258549,0.40171897101316845,0.4519460924340913,0.43881827921921124,0.2480780918047602,0.39935916967306156,0.41412725409224155,0.16054518126051576,0.32345697928348666,0.3356298543819912,0.3129383607574391,0.3355279420046643,0.3915708235227976,0.3789314166704971,0.3764095376655102,0.36211085073408905,0.3518971514611514,0.3650758208054956,0.3886155338974382,0.4461257476704698,0.4953432259362943,0.4591191016781284
FOODS_1_011_TX_2_validation,0.38400669689346867,0.3262574910950687,0.32861920348033313,0.346954288489355,0.850006521000618,0.15371091749811694,0.7747931458961981,0.3102019101717932,0.3239732941811504,0.24536895118692084,1.506416569530458,0.4602321490355963,0.31352084703783,0.21143736039130623,0.35425540144321677,0.26445662327780384,0.310735887992319,0.3941216835129678,0.4713227562520619,0.43591054101510235,0.36320230040154394,0.41736719692192925,0.3009675978140797,0.3062412134338278,0.3069872420795705,0.6060200367060307,0.32517548435545596,0.33011976260631026
FOODS_1_012_TX_2_validation,8.862121251628025,9.761257129119294,9.105908607245112,9.679383162287124,10.548243597259589,10.564309203569891,10.197503371875374,8.422270621992215,8.797358677406766,8.484617955629012,9.17880170646879,10.15887537915564,10.702277582978798,9.111683959887591,8.85373564094642,8.233626802375925,9.077322374211272,9.459326185762507,10.374680985763467,10.452258089647222,9.627474029832179,8.89750445535606,8.865332540068174,9.312172696284843,9.350272335718998,10.366714154180329,10.745313988836443,10.399571258879341
