id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
FOODS_1_001_WI_2_validation,0.29969988356086147,0.3359518385894872,0.34320643467560874,0.3581064730140125,0.3116686194218235,0.2792471666178021,0.27348687270683364,0.3764501353586122,0.5405398388954962,0.43664364751528467,1.119371061672981,0.5361461662445274,0.6483067905058911,0.24058278494899696,0.5056750769883014,0.4400578912822727,0.4693843894188151,0.482041326639159,0.4688085265806385,0.5760217718072946,0.5443444955191908,0.4013653712511838,0.38473692298368434,0.36333113923779725,0.3439586528142008,0.37367951589300225,0.4829216433810153,0.4146151343680351
FOODS_1_002_WI_2_validation,0.35453839124438685,0.4077505088901267,0.3911997617419953,0.39756644473299235,0.5148425353917122,0.276050009291365,0.24459936889986725,0.6532312444798577,0.8244864563199715,0.6989960421670038,0.25947016212195434,0.5686904077912345,0.4384721775970501,0.15357577221830548,0.5316856737735648,0.5136890454149942,0.5607330838762691,0.5535874286376637,0.4899815895996629,0.4375042709955121,0.45457316071614456,0.43300693240108995,0.4399575925570608,0.42403459577302244,0.4442353303331619,0.441886331904842,0.42262668440546486,0.3914997402018133
FOODS_1_003_WI_2_validation,0.1261087552224017,0.1218436079331074,0.1056499672025642,0.0997146204778461,0.11023746599391347,0.03130983299449425,0.02191541660465883,0.17175102672106374,0.1880294383224376,0.23155065591732685,0.04936152439226486,0.252391714300437,0.2958392702702454,0.03744976959788801,0.2342695560677589,0.260019579224859,0.25520031401410276,0.2544064022997776,0.26147390726489056,0.2859820748012729,0.2634019472189624,0.2548957802370652,0.24052143044438812,0.2277730599787593,0.21516291030415166,0.23193276436454105,0.19664035139007432,0.16190170609688448
FOODS_1_004_WI_2_validation,0.03828493448626321,0.037490783930295986,0.032939534596010844,0.043044166405265365,0.04669524476866206,0.03961125233802702,0.03066980853337606,0.37821293890505525,0.38565607416200626,0.35446528300284436,0.3457651293250203,0.41766974165131004,0.47625177997325624,0.4605875527019663,0.4367750276996348,0.3790393047206832,0.44136035165848697,0.6540587737939743,0.5977000167465152,0.7318379975999174,0.6456028481536031,0.4537607964503095,0.43179381335420614,0.44112426697736407,0.4250728205179084,0.45224963841483956,0.5908190789142049,0.533014925706826
FOODS_1_005_WI_2_validation,1.479629046493042,1.328118895548794,1.5549307965439718,1.574021260798238,2.0749538380118047,1.7075035989981115,1.1996683841404423,1.8737587055262441,2.1439841163139794,1.6356472256396297,1.364559987397919,1.9781674722853066,2.1066102274795107,1.1798679948134254,1.871456328910599,1.4518176987074443,1.8120445961374414,1.8068597827493469,1.7616965141800096,2.087501202887529,2.0143587878678675,1.5010122411487892,1.473188376790675,1.4996627554275965,1.4034157329083854,1.5555078555488528,1.9040928438247942,1.6757593795374501
FOODS_1_006_WI_2_validation,1.0961556082986932,1.1289843233897594,1.132274865889381,1.157615644092474,1.5051948939461144,2.5731139008827615,1.1531777534127248,1.7847032440833714,2.0203069897312247,1.5283340533102847,1.585985731918819,1.6005571547172366,1.505673573220168,1.0711663695039937,1.2888786401922534,1.083817538429544,1.381579969965552,1.3849520365030674,1.2910493767881255,1.4293601943826888,1.4192841124640485,1.191453354579151,1.0892841820799786,1.1311048017911445,1.1841193036418938,1.1270619004121378,1.2139996983891705,1.1048924242134792
FOODS_1_008_WI_2_validation,0.23735885857686134,0.23397470342135393,0.23690281087592083,0.24716964881017045,0.2706526892480537,0.3337791768882499,0.22129411734291454,0.24168643960007963,0.27431407354087517,0.2816787114542448,0.2955108564772632,0.36975644052398593,0.35518309730545217,0.28557828233161997,0.3189248311070856,0.2739987084018761,0.3355712451321306,0.3552013711443498,0.3318233432013409,0.37718260375170753,0.3574117673337506,0.27365880448852764,0.2559550273765541,0.2567874847349069,0.24962824877138912,0.2834132091660038,0.29116062396590897,0.23291710745113903
FOODS_1_009_WI_2_validation,0.04750619806038045,0.04571380769483224,0.04961236984825033,0.05540931474588995,0.07033690371797668,0.02400562618905443,0.012260860215896478,0.26997691042936495,0.28118166907999786,0.22288092672807416,0.14881488767154638,0.30421192856124635,0.3850585854072173,0.15727448869423702,0.3889434013248362,0.31724252266067127,0.37813582257395467,0.3844426651695513,0.36980148118910283,0.5863249800622398,0.521789732777065,0.3424359202563177,0.3473014377933467,0.3335333785094408,0.3135924431771448,0.34139952901378456,0.5753413531532656,0.4500037636626772
FOODS_1_010_WI_2_validation,0.4121338358118961,0.41731023491825864,0.3839684126032418,0.43204865737755666,0.5775174687377689,0.21033241786883078,0.17865311897761355,0.30985633205553853,0.30972944319009366,0.2894609011351667,0.4230093097702464,0.39969799704209596,0.23292688094876482,0.24936972141965225,0.3063031093659845,0.3122089286370998,0.35254372794670363,0.29276769611934594,0.3145121953763914,0.25189830026160115,0.2193929369769948,0.26303648208314623,0.2834285409004759,0.27729722398518414,0.3012517763286718,0.3494544516881173,0.22451758153980128,0.22126548755816547
FOODS_1_011_WI_2_validation,0.6288442479835382,0.6818262038376124,0.3875317618152039,0.740850617893066,0.7493197779673237,0.5801568618250599,0.4323047212453283,0.6335057222306213,0.56363719176576,0.513039636918851,0.5423953602341337,0.5488001525520041,0.620397720638555,0.3120784713130214,0.7051760084218817,0.6480681897205504,0.8236120200295688,0.7661148428122072,0.5947822345346511,0.8220600384867371,0.7670727605219936,0.5556547993112139,0.5483012436727076,0.5465276378183503,0.6520234348482739,0.6041564319153739,0.7519463400344722,0.7846916600027648
